Frame_Num,Water_Detected,Hands_in_Water,Soap_Score,Expected_Water_Detection,Expected_Water_Location,Expected_Soap_Score
1.0,0.0,0.0,381959.3928571413,0.0,0.0,0.
2.0,0.0,0.0,534456.3928571413,0.0,0.0,0.
3.0,0.0,0.0,450779.3928571413,0.0,0.0,0.
4.0,0.0,0.0,561724.3928571413,0.0,0.0,0.
5.0,0.0,0.0,519668.3928571413,0.0,0.0,0.
6.0,0.0,0.0,536453.3928571413,0.0,0.0,0.
7.0,0.0,0.0,473965.3928571413,0.0,0.0,0.
8.0,0.0,0.0,556193.3928571413,0.0,0.0,0.
9.0,0.0,0.0,581505.3928571413,0.0,0.0,0.
10.0,0.0,0.0,511423.3928571413,0.0,0.0,0.
11.0,0.0,0.0,430246.3928571413,0.0,0.0,0.
12.0,0.0,0.0,355313.3928571413,0.0,0.0,0.
13.0,0.0,0.0,359990.3928571413,0.0,0.0,0.
14.0,0.0,0.0,329693.3928571413,0.0,0.0,0.
15.0,0.0,0.0,468320.3928571413,0.0,0.0,0.
16.0,0.0,0.0,279181.3928571413,0.0,0.0,0.
17.0,0.0,0.0,347873.3928571413,0.0,0.0,0.
18.0,0.0,0.0,560403.3928571413,0.0,0.0,0.
19.0,0.0,0.0,233056.39285714133,0.0,0.0,0.
20.0,0.0,0.0,229087.39285714133,0.0,0.0,0.
21.0,0.0,0.0,390911.3928571413,0.0,0.0,0.
22.0,0.0,0.0,331983.3928571413,0.0,0.0,0.
23.0,0.0,0.0,228451.60714285867,0.0,0.0,0.
24.0,0.0,0.0,222578.60714285867,0.0,0.0,0.
25.0,0.0,0.0,239038.39285714133,0.0,0.0,0.
26.0,0.0,0.0,223412.39285714133,0.0,0.0,0.
27.0,0.0,0.0,331981.3928571413,0.0,0.0,0.
28.0,0.0,0.0,245418.60714285867,0.0,0.0,0.
29.0,0.0,0.0,256079.60714285867,0.0,0.0,0.
30.0,0.0,0.0,219208.39285714133,0.0,0.0,0.
31.0,0.0,0.0,324157.3928571413,0.0,0.0,0.
32.0,0.0,0.0,464700.3928571413,0.0,0.0,0.
33.0,0.0,0.0,481719.3928571413,0.0,0.0,0.
34.0,0.0,0.0,431909.3928571413,0.0,0.0,0.
35.0,0.0,0.0,534491.3928571413,0.0,0.0,0.
36.0,0.0,0.0,493142.3928571413,0.0,0.0,0.
37.0,0.0,0.0,516429.3928571413,0.0,0.0,0.
38.0,0.0,0.0,488274.3928571413,0.0,0.0,0.
39.0,0.0,0.0,501129.3928571413,0.0,0.0,0.
40.0,0.0,0.0,393994.3928571413,0.0,0.0,0.
41.0,0.0,0.0,538362.3928571413,0.0,0.0,0.
42.0,0.0,0.0,412391.3928571413,0.0,0.0,0.
43.0,0.0,0.0,623059.3928571413,0.0,0.0,0.
44.0,0.0,0.0,211627.39285714133,0.0,0.0,0.
45.0,0.0,0.0,307731.3928571413,0.0,0.0,0.
46.0,0.0,0.0,239856.60714285867,0.0,0.0,0.
47.0,0.0,0.0,271262.3928571413,0.0,0.0,0.
48.0,0.0,0.0,261934.60714285867,0.0,0.0,0.
49.0,0.0,0.0,262243.6071428587,0.0,0.0,0.
50.0,0.0,0.0,413838.3928571413,0.0,0.0,0.
51.0,0.0,0.0,256813.60714285867,0.0,0.0,0.
52.0,0.0,0.0,200824.60714285867,0.0,0.0,0.
53.0,0.0,0.0,206576.60714285867,0.0,0.0,0.
54.0,0.0,0.0,320927.3928571413,0.0,0.0,0.
55.0,0.0,0.0,225868.60714285867,0.0,0.0,0.
