Frame_Num,Water_Detected,Hands_in_Water,Soap_Score,Expected_Water_Detection,Expected_Water_Location,Expected_Soap_Score
1.0,0.0,0.0,250836.35000000068,0.0,0.0,0.
2.0,0.0,0.0,195156.64999999932,0.0,0.0,0.
3.0,0.0,0.0,249895.35000000068,0.0,0.0,0.
4.0,0.0,0.0,299524.3500000007,0.0,0.0,0.
5.0,0.0,0.0,277329.3500000007,0.0,0.0,0.
6.0,0.0,0.0,259720.35000000068,0.0,0.0,0.
7.0,0.0,0.0,355199.3500000007,0.0,0.0,0.
8.0,0.0,0.0,370663.3500000007,0.0,0.0,0.
9.0,0.0,0.0,236915.35000000068,0.0,0.0,0.
10.0,0.0,0.0,221267.35000000068,0.0,0.0,0.
11.0,0.0,0.0,206816.35000000068,0.0,0.0,0.
12.0,0.0,0.0,203065.35000000068,0.0,0.0,0.
13.0,0.0,0.0,207591.35000000068,0.0,0.0,0.
14.0,0.0,0.0,198847.35000000068,0.0,0.0,0.
15.0,0.0,0.0,203080.35000000068,0.0,0.0,0.
16.0,0.0,0.0,212996.35000000068,0.0,0.0,0.
17.0,0.0,0.0,215022.35000000068,0.0,0.0,0.
18.0,0.0,0.0,215517.35000000068,0.0,0.0,0.
19.0,0.0,0.0,200222.35000000068,0.0,0.0,0.
20.0,0.0,0.0,227882.35000000068,0.0,0.0,0.
21.0,0.0,0.0,220720.35000000068,0.0,0.0,0.
22.0,0.0,0.0,304736.3500000007,0.0,0.0,0.
23.0,0.0,0.0,306303.3500000007,0.0,0.0,0.
24.0,0.0,0.0,182900.64999999932,0.0,0.0,0.
25.0,0.0,0.0,196461.35000000068,0.0,0.0,0.
26.0,0.0,0.0,219550.35000000068,0.0,0.0,0.
27.0,0.0,0.0,221676.64999999932,0.0,0.0,0.
28.0,0.0,0.0,216273.35000000068,0.0,0.0,0.
29.0,0.0,0.0,327620.3500000007,0.0,0.0,0.
30.0,0.0,0.0,233799.35000000068,0.0,0.0,0.
31.0,0.0,0.0,273495.3500000007,0.0,0.0,0.
32.0,0.0,0.0,328345.3500000007,0.0,0.0,0.
33.0,0.0,0.0,281175.3500000007,0.0,0.0,0.
34.0,0.0,0.0,335285.3500000007,0.0,0.0,0.
35.0,0.0,0.0,196130.64999999932,0.0,0.0,0.
36.0,0.0,0.0,229369.35000000068,0.0,0.0,0.
37.0,0.0,0.0,233788.35000000068,0.0,0.0,0.
38.0,0.0,0.0,201366.64999999932,0.0,0.0,0.
39.0,0.0,0.0,208712.64999999932,0.0,0.0,0.
40.0,0.0,0.0,201649.35000000068,0.0,0.0,0.
41.0,0.0,0.0,302605.3500000007,0.0,0.0,0.
42.0,0.0,0.0,238120.35000000068,0.0,0.0,0.
43.0,0.0,0.0,298046.3500000007,0.0,0.0,0.
44.0,0.0,0.0,276391.3500000007,0.0,0.0,0.
45.0,0.0,0.0,311979.3500000007,0.0,0.0,0.
46.0,0.0,0.0,362388.3500000007,0.0,0.0,0.
47.0,0.0,0.0,417748.3500000007,0.0,0.0,0.
48.0,0.0,0.0,375771.3500000007,0.0,0.0,0.
49.0,0.0,0.0,379515.3500000007,0.0,0.0,0.
50.0,0.0,0.0,302916.3500000007,0.0,0.0,0.
51.0,0.0,0.0,282327.3500000007,0.0,0.0,0.
52.0,0.0,0.0,318585.3500000007,0.0,0.0,0.
53.0,0.0,0.0,308296.3500000007,0.0,0.0,0.
54.0,0.0,0.0,327267.3500000007,0.0,0.0,0.
55.0,0.0,0.0,359162.3500000007,0.0,0.0,0.
56.0,0.0,0.0,261980.64999999932,0.0,0.0,0.
57.0,0.0,0.0,384134.3500000007,0.0,0.0,0.
58.0,0.0,0.0,254222.64999999932,0.0,0.0,0.
59.0,0.0,0.0,275183.3500000007,0.0,0.0,0.
60.0,0.0,0.0,260371.35000000068,0.0,0.0,0.
61.0,0.0,0.0,299273.3500000007,0.0,0.0,0.
62.0,0.0,0.0,330998.3500000007,0.0,0.0,0.
63.0,0.0,0.0,383018.3500000007,0.0,0.0,0.
64.0,0.0,0.0,386060.3500000007,0.0,0.0,0.
65.0,0.0,0.0,521702.3500000007,0.0,0.0,0.
66.0,0.0,0.0,319529.3500000007,0.0,0.0,0.
67.0,0.0,0.0,318774.3500000007,0.0,0.0,0.
68.0,0.0,0.0,334621.3500000007,0.0,0.0,0.
69.0,0.0,0.0,303013.3500000007,0.0,0.0,0.
