Frame_Num,Water_Detected,Hands_in_Water,Soap_Score,Expected_Water_Detection,Expected_Water_Location,Expected_Soap_Score
1.0,0.0,0.0,353827.8095238061,0.0,0.0,0.
2.0,0.0,0.0,359763.8095238061,0.0,0.0,0.
3.0,0.0,0.0,458390.8095238061,0.0,0.0,0.
4.0,0.0,0.0,394480.8095238061,0.0,0.0,0.
5.0,0.0,1.0,530507.8095238061,0.0,0.0,0.
6.0,0.0,0.0,404903.8095238061,0.0,0.0,0.
7.0,0.0,0.0,433377.8095238061,0.0,0.0,0.
8.0,0.0,0.0,425605.8095238061,0.0,0.0,0.
9.0,0.0,0.0,483268.8095238061,0.0,0.0,0.
10.0,0.0,0.0,424594.8095238061,0.0,0.0,0.
11.0,0.0,0.0,720326.8095238061,0.0,0.0,0.
12.0,0.0,0.0,489190.8095238061,0.0,0.0,0.
13.0,0.0,0.0,761326.8095238061,0.0,0.0,0.
14.0,0.0,0.0,578607.8095238061,0.0,0.0,0.
15.0,0.0,0.0,413747.8095238061,0.0,0.0,0.
16.0,0.0,0.0,422080.8095238061,0.0,0.0,0.
17.0,0.0,0.0,596411.8095238061,0.0,0.0,0.
18.0,0.0,0.0,304453.8095238061,0.0,0.0,0.
19.0,0.0,0.0,464206.8095238061,0.0,0.0,0.
20.0,0.0,0.0,321435.8095238061,0.0,0.0,0.
21.0,0.0,0.0,321694.8095238061,0.0,0.0,0.
22.0,0.0,0.0,492891.8095238061,0.0,0.0,0.
23.0,0.0,0.0,621894.8095238061,0.0,0.0,0.
24.0,0.0,0.0,521093.8095238061,0.0,0.0,0.
25.0,0.0,0.0,424139.8095238061,0.0,0.0,0.
26.0,0.0,0.0,435840.8095238061,0.0,0.0,0.
27.0,0.0,0.0,474847.8095238061,0.0,0.0,0.
28.0,0.0,0.0,487193.8095238061,0.0,0.0,0.
29.0,0.0,0.0,503462.8095238061,0.0,0.0,0.
30.0,0.0,0.0,452112.8095238061,0.0,0.0,0.
31.0,0.0,0.0,405367.8095238061,0.0,0.0,0.
32.0,0.0,0.0,443287.8095238061,0.0,0.0,0.
33.0,0.0,0.0,503983.8095238061,0.0,0.0,0.
34.0,0.0,0.0,523378.8095238061,0.0,0.0,0.
35.0,0.0,0.0,518022.8095238061,0.0,0.0,0.
36.0,0.0,0.0,425123.8095238061,0.0,0.0,0.
37.0,0.0,0.0,308822.8095238061,0.0,0.0,0.
38.0,0.0,0.0,400281.8095238061,0.0,0.0,0.
39.0,0.0,0.0,412535.8095238061,0.0,0.0,0.
40.0,0.0,0.0,347655.8095238061,0.0,0.0,0.
41.0,0.0,0.0,420489.8095238061,0.0,0.0,0.
42.0,0.0,0.0,317677.8095238061,0.0,0.0,0.
43.0,0.0,0.0,410368.8095238061,0.0,0.0,0.
44.0,0.0,0.0,410825.8095238061,0.0,0.0,0.
45.0,0.0,0.0,478173.8095238061,0.0,0.0,0.
46.0,0.0,0.0,404678.8095238061,0.0,0.0,0.
47.0,0.0,0.0,354951.8095238061,0.0,0.0,0.
48.0,0.0,0.0,392594.8095238061,0.0,0.0,0.
49.0,0.0,0.0,332154.8095238061,0.0,0.0,0.
50.0,0.0,0.0,383500.8095238061,0.0,0.0,0.
51.0,0.0,0.0,330842.8095238061,0.0,0.0,0.
52.0,0.0,0.0,326590.8095238061,0.0,0.0,0.
53.0,0.0,0.0,318807.8095238061,0.0,0.0,0.
54.0,0.0,0.0,482373.8095238061,0.0,0.0,0.
55.0,0.0,0.0,376188.8095238061,0.0,0.0,0.
56.0,0.0,0.0,317129.8095238061,0.0,0.0,0.
57.0,0.0,0.0,408125.8095238061,0.0,0.0,0.
58.0,0.0,0.0,521374.8095238061,0.0,0.0,0.
59.0,0.0,0.0,469095.8095238061,0.0,0.0,0.
60.0,0.0,0.0,490593.8095238061,0.0,0.0,0.
61.0,0.0,0.0,537543.8095238061,0.0,0.0,0.
62.0,0.0,0.0,419279.8095238061,0.0,0.0,0.
63.0,0.0,0.0,563108.8095238061,0.0,0.0,0.
64.0,0.0,0.0,589974.8095238061,0.0,0.0,0.
65.0,0.0,0.0,515379.8095238061,0.0,0.0,0.
66.0,0.0,0.0,361232.8095238061,0.0,0.0,0.
67.0,0.0,0.0,335631.8095238061,0.0,0.0,0.
68.0,0.0,0.0,420580.8095238061,0.0,0.0,0.
69.0,0.0,0.0,444566.8095238061,0.0,0.0,0.
70.0,0.0,0.0,309042.8095238061,0.0,0.0,0.
71.0,0.0,0.0,356146.8095238061,0.0,0.0,0.
72.0,0.0,0.0,427968.8095238061,0.0,0.0,0.
73.0,0.0,0.0,402928.8095238061,0.0,0.0,0.
74.0,0.0,0.0,357192.8095238061,0.0,0.0,0.
75.0,0.0,0.0,382603.8095238061,0.0,0.0,0.
76.0,0.0,0.0,419391.8095238061,0.0,0.0,0.
77.0,0.0,0.0,523668.8095238061,0.0,0.0,0.
78.0,0.0,0.0,602626.8095238061,0.0,0.0,0.
79.0,0.0,0.0,455598.8095238061,0.0,0.0,0.
80.0,0.0,0.0,432537.8095238061,0.0,0.0,0.
81.0,0.0,0.0,425463.8095238061,0.0,0.0,0.
82.0,0.0,0.0,630909.8095238061,0.0,0.0,0.
83.0,0.0,0.0,417586.8095238061,0.0,0.0,0.
84.0,0.0,0.0,581482.8095238061,0.0,0.0,0.
85.0,0.0,0.0,510858.8095238061,0.0,0.0,0.
86.0,0.0,0.0,296866.8095238061,0.0,0.0,0.
87.0,0.0,0.0,443682.8095238061,0.0,0.0,0.
88.0,0.0,0.0,576489.8095238061,0.0,0.0,0.
89.0,0.0,0.0,576982.8095238061,0.0,0.0,0.
90.0,0.0,0.0,596015.8095238061,0.0,0.0,0.
91.0,0.0,0.0,566839.8095238061,0.0,0.0,0.
92.0,0.0,0.0,416181.8095238061,0.0,0.0,0.
93.0,0.0,0.0,358019.8095238061,0.0,0.0,0.
94.0,0.0,0.0,337648.8095238061,0.0,0.0,0.
95.0,0.0,0.0,390937.8095238061,0.0,0.0,0.
96.0,0.0,0.0,448111.8095238061,0.0,0.0,0.
97.0,0.0,0.0,545208.8095238061,0.0,0.0,0.
98.0,0.0,0.0,481374.8095238061,0.0,0.0,0.
99.0,0.0,0.0,529657.8095238061,0.0,0.0,0.
100.0,0.0,0.0,427913.8095238061,0.0,0.0,0.
101.0,0.0,0.0,351659.8095238061,0.0,0.0,0.
102.0,0.0,0.0,368585.8095238061,0.0,0.0,0.
103.0,0.0,0.0,356227.8095238061,0.0,0.0,0.
104.0,0.0,0.0,456498.8095238061,0.0,0.0,0.
105.0,0.0,0.0,434624.8095238061,0.0,0.0,0.
106.0,0.0,0.0,545533.8095238061,0.0,0.0,0.
107.0,0.0,0.0,480609.8095238061,0.0,0.0,0.
108.0,0.0,0.0,459734.8095238061,0.0,0.0,0.
109.0,0.0,0.0,512523.8095238061,0.0,0.0,0.
110.0,0.0,0.0,476314.8095238061,0.0,0.0,0.
111.0,0.0,0.0,519576.8095238061,0.0,0.0,0.
112.0,0.0,0.0,451557.8095238061,0.0,0.0,0.
113.0,0.0,0.0,531666.8095238061,0.0,0.0,0.
114.0,0.0,0.0,606333.8095238061,0.0,0.0,0.
115.0,0.0,0.0,597539.8095238061,0.0,0.0,0.
116.0,0.0,0.0,524527.8095238061,0.0,0.0,0.
117.0,0.0,0.0,480437.8095238061,0.0,0.0,0.
118.0,0.0,0.0,546999.8095238061,0.0,0.0,0.
119.0,0.0,0.0,452666.8095238061,0.0,0.0,0.
120.0,0.0,0.0,446584.8095238061,0.0,0.0,0.
121.0,0.0,0.0,461628.8095238061,0.0,0.0,0.
122.0,0.0,0.0,461853.8095238061,0.0,0.0,0.
123.0,0.0,0.0,478594.8095238061,0.0,0.0,0.
124.0,0.0,0.0,468735.8095238061,0.0,0.0,0.
125.0,0.0,0.0,461777.8095238061,0.0,0.0,0.
126.0,0.0,0.0,414840.8095238061,0.0,0.0,0.
127.0,0.0,0.0,336813.8095238061,0.0,0.0,0.
128.0,0.0,0.0,505794.8095238061,0.0,0.0,0.
129.0,0.0,0.0,546504.8095238061,0.0,0.0,0.
130.0,0.0,0.0,241638.8095238061,0.0,0.0,0.
131.0,0.0,0.0,267221.8095238061,0.0,0.0,0.
132.0,0.0,0.0,255568.1904761939,0.0,0.0,0.
133.0,0.0,0.0,256917.1904761939,0.0,0.0,0.
134.0,0.0,0.0,268495.8095238061,0.0,0.0,0.
135.0,0.0,0.0,268118.1904761939,0.0,0.0,0.
136.0,0.0,0.0,359303.8095238061,0.0,0.0,0.
137.0,0.0,0.0,436133.8095238061,0.0,0.0,0.
138.0,0.0,0.0,363548.8095238061,0.0,0.0,0.
139.0,0.0,0.0,404910.8095238061,0.0,0.0,0.
140.0,0.0,0.0,380342.8095238061,0.0,0.0,0.
141.0,0.0,0.0,381508.8095238061,0.0,0.0,0.
142.0,0.0,0.0,350758.8095238061,0.0,0.0,0.
143.0,0.0,0.0,230423.8095238061,0.0,0.0,0.
144.0,0.0,0.0,211920.1904761939,0.0,0.0,0.
145.0,0.0,0.0,326121.8095238061,0.0,0.0,0.
146.0,0.0,0.0,421704.8095238061,0.0,0.0,0.
147.0,0.0,0.0,336983.8095238061,0.0,0.0,0.
148.0,0.0,0.0,249505.8095238061,0.0,0.0,0.
149.0,0.0,0.0,226553.1904761939,0.0,0.0,0.
