Frame_Num,Water_Detected,Hands_in_Water,Soap_Score,Expected_Water_Detection,Expected_Water_Location,Expected_Soap_Score
42.0,1.0,1.0,717428.3500000007,1.0,1.0,0.
43.0,1.0,1.0,715772.3500000007,1.0,1.0,0.
44.0,1.0,1.0,781278.3500000007,1.0,1.0,0.
45.0,1.0,1.0,694362.3500000007,1.0,1.0,0.
46.0,1.0,1.0,732939.3500000007,1.0,1.0,0.
47.0,1.0,1.0,664690.3500000007,1.0,1.0,0.
48.0,1.0,1.0,702564.3500000007,1.0,1.0,0.
49.0,1.0,1.0,744342.3500000007,1.0,1.0,0.
50.0,1.0,1.0,780618.3500000007,1.0,1.0,0.
51.0,1.0,1.0,723915.3500000007,1.0,1.0,0.
52.0,1.0,1.0,852831.3500000007,1.0,1.0,0.
53.0,1.0,1.0,707572.3500000007,1.0,1.0,0.
54.0,1.0,1.0,656953.3500000007,1.0,1.0,0.
55.0,1.0,1.0,627922.3500000007,1.0,1.0,0.
56.0,1.0,1.0,773275.3500000007,1.0,1.0,0.
57.0,1.0,1.0,787157.3500000007,1.0,1.0,0.
58.0,1.0,1.0,763443.3500000007,1.0,1.0,0.
59.0,1.0,1.0,769492.3500000007,1.0,1.0,0.
60.0,1.0,1.0,791400.3500000007,1.0,1.0,0.
61.0,1.0,1.0,791914.3500000007,1.0,1.0,0.
62.0,1.0,1.0,675008.3500000007,1.0,1.0,0.
63.0,1.0,1.0,772102.3500000007,1.0,1.0,0.
64.0,0.0,1.0,464123.3500000007,1.0,1.0,0.
65.0,0.0,1.0,375072.3500000007,1.0,1.0,0.
66.0,1.0,1.0,642562.3500000007,1.0,1.0,0.
67.0,1.0,1.0,272658.3500000007,1.0,1.0,0.
68.0,1.0,1.0,335980.3500000007,1.0,1.0,0.
69.0,1.0,1.0,703712.3500000007,1.0,1.0,0.
70.0,1.0,1.0,655021.3500000007,1.0,1.0,0.
71.0,1.0,1.0,579416.3500000007,1.0,1.0,0.
72.0,1.0,1.0,648724.3500000007,1.0,1.0,0.
73.0,1.0,1.0,645868.3500000007,1.0,1.0,0.
74.0,1.0,1.0,635091.3500000007,1.0,1.0,0.
75.0,1.0,1.0,630009.3500000007,1.0,1.0,0.
76.0,1.0,1.0,646683.3500000007,1.0,1.0,0.
77.0,1.0,1.0,599204.3500000007,1.0,1.0,0.
78.0,1.0,1.0,586634.3500000007,1.0,1.0,0.
79.0,1.0,1.0,576826.3500000007,1.0,1.0,0.
80.0,1.0,1.0,639315.3500000007,1.0,1.0,0.
81.0,1.0,1.0,640048.3500000007,1.0,1.0,0.
82.0,1.0,1.0,675201.3500000007,1.0,1.0,0.
83.0,1.0,1.0,697985.3500000007,1.0,1.0,0.
84.0,1.0,1.0,663061.3500000007,1.0,1.0,0.
85.0,1.0,1.0,662380.3500000007,1.0,1.0,0.
86.0,1.0,1.0,646622.3500000007,1.0,1.0,0.
87.0,1.0,1.0,617498.3500000007,1.0,1.0,0.
88.0,1.0,1.0,649533.3500000007,1.0,1.0,0.
89.0,1.0,1.0,696663.3500000007,1.0,1.0,0.
90.0,1.0,1.0,730211.3500000007,1.0,1.0,0.
91.0,1.0,1.0,532024.3500000007,1.0,1.0,0.
92.0,1.0,1.0,562932.3500000007,1.0,1.0,0.
93.0,1.0,1.0,695143.3500000007,1.0,1.0,0.
94.0,1.0,1.0,636407.3500000007,1.0,1.0,0.
95.0,0.0,1.0,613821.3500000007,1.0,1.0,0.
96.0,0.0,1.0,312615.6499999993,1.0,1.0,0.
97.0,1.0,1.0,688357.3500000007,1.0,1.0,0.
98.0,1.0,1.0,732363.3500000007,1.0,1.0,0.
99.0,1.0,1.0,634133.3500000007,1.0,1.0,0.
100.0,1.0,1.0,623438.3500000007,1.0,1.0,0.
101.0,1.0,1.0,684402.3500000007,1.0,1.0,0.
