Frame_Num,Water_Detected,Hands_in_Water,Soap_Score,Expected_Water_Detection,Expected_Water_Location,Expected_Soap_Score
144.0,1.0,1.0,611717.3928571413,1.0,1.0,0.
145.0,1.0,1.0,502082.3928571413,1.0,1.0,0.
146.0,1.0,1.0,487158.3928571413,1.0,1.0,0.
147.0,1.0,1.0,694479.3928571413,1.0,1.0,0.
148.0,1.0,1.0,655829.3928571413,1.0,1.0,0.
149.0,1.0,1.0,634458.3928571413,1.0,1.0,0.
150.0,1.0,1.0,240021.39285714133,1.0,1.0,0.
151.0,1.0,1.0,306857.3928571413,1.0,1.0,0.
152.0,1.0,1.0,568383.3928571413,1.0,1.0,0.
153.0,1.0,1.0,749243.3928571413,1.0,1.0,0.
154.0,1.0,1.0,689996.3928571413,1.0,1.0,0.
155.0,1.0,1.0,693366.3928571413,1.0,1.0,0.
156.0,1.0,1.0,545014.3928571413,1.0,1.0,0.
157.0,1.0,1.0,239630.60714285867,1.0,1.0,0.
158.0,1.0,1.0,251725.60714285867,1.0,1.0,0.
159.0,1.0,1.0,219421.60714285867,1.0,1.0,0.
160.0,1.0,1.0,255841.39285714133,1.0,1.0,0.
161.0,1.0,1.0,490256.3928571413,1.0,1.0,0.
162.0,1.0,1.0,345867.3928571413,1.0,1.0,0.
163.0,1.0,1.0,698334.3928571413,1.0,1.0,0.
164.0,1.0,1.0,628837.3928571413,1.0,1.0,0.
165.0,1.0,1.0,731145.3928571413,1.0,1.0,0.
166.0,1.0,1.0,547457.3928571413,1.0,1.0,0.
167.0,1.0,1.0,488010.3928571413,1.0,1.0,0.
168.0,1.0,1.0,336501.6071428587,1.0,1.0,0.
169.0,1.0,1.0,559658.3928571413,1.0,1.0,0.
170.0,1.0,1.0,553653.3928571413,1.0,1.0,0.
171.0,1.0,1.0,539663.3928571413,1.0,1.0,0.
172.0,1.0,1.0,716411.3928571413,1.0,1.0,0.
173.0,1.0,1.0,652669.3928571413,1.0,1.0,0.
174.0,1.0,1.0,249077.39285714133,1.0,1.0,0.
175.0,1.0,1.0,232867.60714285867,1.0,1.0,0.
176.0,1.0,1.0,265408.3928571413,1.0,1.0,0.
177.0,1.0,1.0,439111.3928571413,1.0,1.0,0.
178.0,1.0,1.0,539835.3928571413,1.0,1.0,0.
179.0,1.0,1.0,711923.3928571413,1.0,1.0,0.
180.0,1.0,1.0,737175.3928571413,1.0,1.0,0.
181.0,1.0,1.0,338065.3928571413,1.0,1.0,0.
182.0,1.0,1.0,394827.3928571413,1.0,1.0,0.
183.0,1.0,1.0,340308.3928571413,1.0,1.0,0.
184.0,1.0,1.0,252660.39285714133,1.0,1.0,0.
185.0,1.0,1.0,324454.3928571413,1.0,1.0,0.
186.0,1.0,1.0,516399.3928571413,1.0,1.0,0.
187.0,1.0,1.0,427318.3928571413,1.0,1.0,0.
188.0,1.0,1.0,302104.3928571413,1.0,1.0,0.
189.0,1.0,1.0,349905.6071428587,1.0,1.0,0.
190.0,1.0,1.0,335823.6071428587,1.0,1.0,0.
191.0,1.0,1.0,354442.3928571413,1.0,1.0,0.
192.0,1.0,1.0,596306.3928571413,1.0,1.0,0.
193.0,1.0,1.0,774935.3928571413,1.0,1.0,0.
194.0,1.0,1.0,728848.3928571413,1.0,1.0,0.
195.0,1.0,1.0,549423.3928571413,1.0,1.0,0.
196.0,1.0,1.0,664934.3928571413,1.0,1.0,0.
197.0,1.0,1.0,592391.3928571413,1.0,1.0,0.
198.0,1.0,1.0,466777.3928571413,1.0,1.0,0.
199.0,1.0,1.0,491701.3928571413,1.0,1.0,0.
200.0,1.0,1.0,445114.3928571413,1.0,1.0,0.
201.0,1.0,1.0,447088.3928571413,1.0,1.0,0.
202.0,1.0,1.0,254106.60714285867,1.0,1.0,0.
203.0,1.0,1.0,256218.60714285867,1.0,1.0,0.
204.0,1.0,1.0,389518.3928571413,1.0,1.0,0.
205.0,1.0,1.0,527137.3928571413,1.0,1.0,0.
206.0,1.0,1.0,551896.3928571413,1.0,1.0,0.
207.0,1.0,1.0,744881.3928571413,1.0,1.0,0.
208.0,1.0,1.0,757024.3928571413,1.0,1.0,0.
209.0,1.0,1.0,524365.3928571413,1.0,1.0,0.
210.0,1.0,1.0,318825.3928571413,1.0,1.0,0.
211.0,1.0,1.0,237629.60714285867,1.0,1.0,0.
212.0,1.0,1.0,272298.6071428587,1.0,1.0,0.
213.0,1.0,1.0,482321.3928571413,1.0,1.0,0.
214.0,1.0,1.0,715636.3928571413,1.0,1.0,0.
215.0,1.0,1.0,410577.3928571413,1.0,1.0,0.
216.0,1.0,1.0,457459.3928571413,1.0,1.0,0.
217.0,1.0,1.0,381245.3928571413,1.0,1.0,0.
218.0,1.0,1.0,235804.60714285867,1.0,1.0,0.
219.0,1.0,1.0,607255.3928571413,1.0,1.0,0.
220.0,1.0,1.0,728815.3928571413,1.0,1.0,0.
221.0,1.0,1.0,659172.3928571413,1.0,1.0,0.
222.0,1.0,1.0,762747.3928571413,1.0,1.0,0.
223.0,1.0,1.0,557089.3928571413,1.0,1.0,0.
224.0,1.0,1.0,411998.3928571413,1.0,1.0,0.
225.0,1.0,1.0,251202.60714285867,1.0,1.0,0.
226.0,1.0,1.0,598337.3928571413,1.0,1.0,0.
227.0,1.0,1.0,450174.3928571413,1.0,1.0,0.
228.0,1.0,1.0,343150.3928571413,1.0,1.0,0.
229.0,1.0,1.0,381867.3928571413,1.0,1.0,0.
230.0,1.0,1.0,298886.3928571413,1.0,1.0,0.
231.0,1.0,1.0,558627.3928571413,1.0,1.0,0.
232.0,1.0,1.0,603774.3928571413,1.0,1.0,0.
233.0,1.0,1.0,551553.3928571413,1.0,1.0,0.
234.0,1.0,1.0,697521.3928571413,1.0,1.0,0.
235.0,1.0,1.0,724189.3928571413,1.0,1.0,0.
236.0,1.0,1.0,785973.3928571413,1.0,1.0,0.
237.0,1.0,1.0,396723.3928571413,1.0,1.0,0.
238.0,1.0,1.0,323359.3928571413,1.0,1.0,0.
239.0,1.0,1.0,267514.3928571413,1.0,1.0,0.
240.0,1.0,1.0,376880.3928571413,1.0,1.0,0.
241.0,1.0,1.0,403575.3928571413,1.0,1.0,0.
242.0,1.0,1.0,670769.3928571413,1.0,1.0,0.
243.0,1.0,1.0,657967.3928571413,1.0,1.0,0.
244.0,1.0,1.0,650658.3928571413,1.0,1.0,0.
245.0,1.0,1.0,496181.3928571413,1.0,1.0,0.
246.0,1.0,1.0,286719.3928571413,1.0,1.0,0.
247.0,1.0,1.0,265980.3928571413,1.0,1.0,0.
248.0,1.0,1.0,383277.3928571413,1.0,1.0,0.
249.0,1.0,1.0,326341.6071428587,1.0,1.0,0.
250.0,1.0,1.0,379714.3928571413,1.0,1.0,0.
251.0,1.0,1.0,419924.3928571413,1.0,1.0,0.
252.0,1.0,1.0,696046.3928571413,1.0,1.0,0.
253.0,1.0,1.0,679382.3928571413,1.0,1.0,0.
254.0,1.0,1.0,722636.3928571413,1.0,1.0,0.
255.0,1.0,1.0,732182.3928571413,1.0,1.0,0.
256.0,1.0,1.0,386330.3928571413,1.0,1.0,0.
257.0,1.0,1.0,398627.3928571413,1.0,1.0,0.
258.0,1.0,1.0,714861.3928571413,1.0,1.0,0.
259.0,1.0,1.0,569459.3928571413,1.0,1.0,0.
260.0,1.0,1.0,750861.3928571413,1.0,1.0,0.
261.0,1.0,1.0,765212.3928571413,1.0,1.0,0.
262.0,1.0,1.0,642000.3928571413,1.0,1.0,0.
263.0,1.0,1.0,676903.3928571413,1.0,1.0,0.
264.0,1.0,1.0,790923.3928571413,1.0,1.0,0.
265.0,1.0,1.0,374559.6071428587,1.0,1.0,0.
266.0,1.0,1.0,760685.3928571413,1.0,1.0,0.
267.0,1.0,1.0,441018.3928571413,1.0,1.0,0.
268.0,1.0,1.0,699382.3928571413,1.0,1.0,0.
269.0,1.0,1.0,744356.3928571413,1.0,1.0,0.
270.0,1.0,1.0,835866.3928571413,1.0,1.0,0.
271.0,1.0,1.0,870718.3928571413,1.0,1.0,0.
272.0,1.0,1.0,473066.3928571413,1.0,1.0,0.
273.0,1.0,1.0,516693.3928571413,1.0,1.0,0.
274.0,1.0,1.0,853304.3928571413,1.0,1.0,0.
275.0,1.0,1.0,733929.3928571413,1.0,1.0,0.
276.0,1.0,1.0,770026.3928571413,1.0,1.0,0.
277.0,1.0,1.0,756735.3928571413,1.0,1.0,0.
278.0,1.0,1.0,517461.3928571413,1.0,1.0,0.
279.0,1.0,1.0,364223.3928571413,1.0,1.0,0.
280.0,1.0,1.0,283047.3928571413,1.0,1.0,0.
